"DateUncertainty"	"Date"	"Year"	"Time"	"AP"	"ID"	"L1"	"L2"	"L3"	"L4"	"R1"	"R2"	"R3"	"Nest"	"Focal"	"Bled"	"Recap"	"NewFemale"	"Plasma"	"DateBled"	"Sex"	"Tissue"	"CCL"	"CCW"	"SCL"	"SCW"	"PL"	"PW"	"NumLeech"	"ClutchSize"	"TopEgg"	"NestDepth"	"LogNumTop"	"LogNumMid"	"LogNumBott"	"LoggerNum"	"LaunchDate"	"FisheyePhoto"	"DateDead"	"Predated"	"NumEggsHatched"	"NumEggsDead"	"egg1"	"egg2"	"egg3"	"egg4"	"egg5"	"egg6"	"egg7"	"egg8"	"egg9"	"egg10"	"egg11"	"egg12"	"egg13"	"egg14"	"egg15"	"egg16"	"egg17"	"egg18"	"egg19"	"egg20"	"egg21"	"egg22"	"MeanEggMass"	"Toeclip"	"Cort"	"Clutch"	"NumPectoralRidges"	"Comments"	"NestNotes"	"Veg.N"	"Veg.S"	"Veg.E"	"Veg.W"	"Film"	"Primi"	"JanzenNum"	"SoilType"	"Aspect"	"Slope"	"L.Foreclaw"	"Location"	"Aquatic"	"Deceased"	"newID"	"TrueID"	"UnknownID"	"Flag"	"YearDayLaid"	"Flagbin"	"Dummy"	"SexComments"	"Age"	"Cohort"	"Xcoord"	"Ycoord"	"DTW"	"Match"
NA	6/15/17	2017	743	PM	NA	3	11	NA	NA	1	11	NA	216	NA	Y	Y	N	Y	NA	Female	NA	156	140	144.78	102.26	137.49	85.21	NA	NA	3.7	6.5	NA	NA	NA	NA	NA	188	"6/16/17"	TRUE	NA	NA	5.5	5.56	5.13	5.24	5.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	6	Refiled		NA	NA	NA	NA	NA	FALSE	NA	Loam	57	5	NA	"South Potters"	NA	NA	103110000011100	103110000011100	0	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	0
NA	6/15/17	2017	520	PM	NA	3	8	11	NA	9	NA	NA	217	NA	Y	N	Y	Y	NA	Female	NA	175	156	161.98	121.44	159.36	102.05	NA	NA	5.1	6.9	NA	NA	NA	NA	NA	7761	"6/18/17"	TRUE	NA	NA	7.64	7.62	7.78	7.29	7.02	7.17	7.68	7.48	7.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"David female C 2nd Clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	119	3	NA	"South Potters"	NA	NA	103081100090000	103081100090000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/15/17	2017	610	PM	NA	1	3	NA	NA	8	12	NA	218	NA	N	Y	N	N	NA	Female	NA	NA	NA	159.63	NA	151.36	NA	NA	NA	5	8	NA	NA	NA	NA	NA	7850	"6/16/17"	TRUE	NA	NA	7.87	7.48	NA	7.57	NA	7.44	7.45	7.61	7.57	7.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Chips on L1&3 marg."		NA	NA	NA	NA	NA	FALSE	NA	Gravel	238	12	NA	"South Potters"	NA	NA	101030000081200	101030000081200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/15/17	2017	657	PM	NA	9	12	NA	NA	2	8	NA	219	NA	N	Y	N	N	NA	Female	NA	NA	NA	155.77	NA	147.98	NA	NA	NA	3.6	8.8	NA	NA	NA	NA	NA	7802	"6/16/17"	TRUE	NA	NA	7.27	6.72	7.19	7.35	7.44	6.6	7.09	6.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Loam	204	3	NA	"South Potters"	NA	NA	109120000020800	109120000020800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/15/17	2017	507	PM	NA	10	NA	NA	NA	12	NA	NA	220	NA	N	Y	N	N	NA	Female	NA	NA	NA	178.23	NA	172.52	NA	NA	NA	4.8	8.7	NA	NA	NA	NA	NA	7932	"6/16/17"	TRUE	NA	NA	8.21	7.75	7.64	8.03	7.96	8.4	7.9	8.02	7.92	8.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"4 verts- 2&3 are extra large, 5 large left and right costals"	"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	258	5	NA	"South Potters"	NA	NA	110000000120000	110000000120000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/15/17	2017	647	PM	NA	8	9	NA	NA	1	11	NA	221	NA	N	Y	N	N	NA	Female	NA	NA	NA	163.18	NA	150.1	NA	NA	NA	4.6	9.4	NA	NA	NA	NA	NA	7935	"6/16/17"	TRUE	NA	NA	6.92	6.51	6.63	6.25	6.51	6.5	6.59	6.95	6.91	6.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	197	2	NA	"South Potters"	NA	NA	108090000011100	108090000011100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/15/17	2017	658	PM	NA	9	10	NA	NA	8	NA	NA	222	NA	Y	Y	N	Y	NA	Female	NA	195	172	180.04	129.82	173.5	104.7	NA	NA	6	10.1	NA	NA	NA	NA	NA	7752	"6/16/17"	TRUE	NA	NA	NA	5.32	NA	6.64	6.07	5.77	6.48	5.5	NA	6.21	7.39	6.05	6.44	NA	5.98	6.37	5.91	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Refiled; chips in L2&8 marg. and R10 marg.; healed damage to L3 marg.; R&L marg. 1 and gulars jagged edges"		NA	NA	NA	NA	NA	FALSE	NA	Loam	280	50	NA	"South Potters"	NA	NA	109100000080000	109100000080000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/16/17	2017	432	AM	NA	9	11	NA	NA	3	8	NA	223	NA	N	Y	N	N	NA	Female	NA	167	144	156.59	114.27	147.89	97.03	NA	NA	3.1	9	NA	NA	NA	NA	NA	7742	"6/16/17"	TRUE	NA	NA	NA	7.77	7.57	7.53	7.64	7.55	7.43	7.55	7.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	153	12	NA	"South Potters"	NA	NA	109110000030800	109110000030800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	7/11/17	2017	1140	AM	NA	9	10	NA	NA	9	11	NA	224	NA	N	Y	N	N	NA	Female	NA	NA	NA	159.24	NA	152.32	NA	NA	NA	5.5	8.5	NA	NA	NA	NA	NA	7851	"6/18/17"	TRUE	NA	NA	7.09	7.67	7.09	7.75	7.52	7.78	7.78	7.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Scar on midline between pectoral scutes on plastron"	NA	NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	87	60	NA	"South Potters"	NA	NA	109100000091100	109100000091100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/15/17	2017	944	PM	NA	1	2	NA	NA	3	8	NA	225	NA	Y	Y	N	Y	NA	Female	NA	195	163	181.92	124.9	188.31	107.88	NA	NA	4.5	10.2	NA	NA	NA	NA	NA	7734	"6/16/17"	TRUE	NA	NA	6.52	6.56	7.41	5.7	6.4	7.7	7.2	6.87	6	6.76	6.2	6.19	6.05	6.74	6.58	6.55	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Matches 2012 record- 2013 individual is not the same, re-filed"		NA	NA	NA	NA	NA	FALSE	NA	Loam	35	6	NA	"South Potters"	NA	NA	101020000030800	101020000030800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/15/17	2017	535	PM	NA	2	3	8	NA	3	NA	NA	226	NA	N	Y	N	N	NA	Female	NA	NA	NA	148.19	NA	140.99	NA	NA	NA	3.4	7.3	NA	NA	NA	NA	NA	7770	"6/18/17"	TRUE	NA	NA	5.72	5.61	5.71	5.91	5.67	5.58	5.45	5.75	5.62	5.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Re-filed, scar on neck"	"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	341	3	NA	"South Potters"	NA	NA	102030800030000	102030800030000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/16/17	2017	1145	AM	NA	1	9	10	NA	12	NA	NA	227	NA	Y	Y	N	Y	NA	Female	NA	179	154	164.13	117.81	156.78	100.55	NA	NA	5.5	9.3	NA	NA	NA	NA	NA	7771	"6/20/17"	TRUE	NA	NA	5.79	6.07	6.1	4.73	6.44	5.62	6.3	6.43	6.25	6.21	6.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Scar on neck"		NA	NA	NA	NA	NA	FALSE	NA	Loam	134	4	NA	"South Potters"	NA	NA	101091000120000	101091000120000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/16/17	2017	420	PM	NA	1	NA	NA	NA	1	2	3	228	NA	Y	Y	N	Y	NA	Female	NA	178	149	162.99	116.4	151.82	96.18	NA	NA	3.2	8.3	NA	NA	NA	NA	NA	7776	"6/18/17"	TRUE	NA	NA	5.86	6.26	6.06	6.36	5.85	5.93	5.49	6.22	4.87	5.46	5.76	6.41	5.38	5.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Tiny extra scute on plastron between humoral scutes, propeller damage on L2&3 marginal- gash extends across 1st and 2nd vents and same on L1 costal extending to R1&2 costals"		NA	NA	NA	NA	NA	FALSE	NA	Loam	247	4	NA	"South Potters"	NA	NA	101000000010203	101000000010203	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/16/17	2017	451	PM	NA	8	11	NA	NA	12	NA	NA	229	NA	N	Y	N	N	NA	Female	NA	171	154	160.57	120.45	153.27	101.51	NA	NA	5.5	9.1	NA	NA	NA	NA	NA	7849	"6/18/17"	TRUE	NA	NA	7.69	8.16	8.4	8.35	8.45	8.43	7.75	8.19	8.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Chip in R2&8 marg."	"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	95	10	NA	"South Potters"	NA	NA	108110000120000	108110000120000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/16/17	2017	507	PM	NA	3	NA	NA	NA	3	10	11	230	NA	Y	N	Y	Y	NA	Female	NA	162	150	150.62	118.74	147.22	94.65	NA	NA	6.5	8.6	NA	NA	NA	NA	NA	7811	"6/18/17"	TRUE	NA	NA	5.96	NA	5.7	5.03	5.74	5.55	5.89	5.61	5.48	5.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"6 vert. (5th is smaller) R&L5 costals; R11 marg. is large"		NA	NA	NA	NA	NA	FALSE	NA	Gravel	301	3	NA	"South Potters"	NA	NA	103000000031011	103000000031011	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/16/17	2017	513	PM	NA	3	NA	NA	NA	3	10	12	231	NA	Y	N	Y	Y	NA	Female	NA	165	149	153.73	112.37	146.3	90.47	NA	NA	4.4	8.1	NA	NA	NA	NA	NA	7733	"6/18/17"	TRUE	NA	NA	4.73	4.68	5.05	4.77	4.99	5.08	5.09	5.2	5.04	5.14	5.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	6			NA	NA	NA	NA	NA	FALSE	NA	Loam	319	12	NA	"South Potters"	NA	NA	103000000031012	103000000031012	0	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	0
NA	6/16/17	2017	635	PM	NA	2	3	NA	NA	8	10	NA	232	NA	Y	Y	N	Y	NA	Female	NA	182	156	169.11	120.89	160.73	95.66	NA	NA	6.6	10.7	NA	NA	NA	NA	NA	7782	"6/18/17"	TRUE	NA	NA	6.92	6.99	6.92	6.62	6.83	7.3	6.91	6.73	7.25	6.64	5.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Midline of plastron is crooked/squiggly; healed damage to R1 costal; raised chips in R7 marg.; front of gulars and 4 to R1 marg. jagged; refiled"		NA	NA	NA	NA	NA	FALSE	NA	Gravel	299	40	NA	"South Potters"	NA	NA	102030000081000	102030000081000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/16/17	2017	730	PM	NA	3	9	NA	NA	2	10	NA	234	NA	N	Y	N	N	NA	Female	NA	NA	NA	158.7	NA	151.91	NA	NA	NA	2.7	6.9	NA	NA	NA	NA	NA	7738	"6/18/17"	TRUE	NA	NA	6.9	8.3	8.27	7.6	7.87	7.49	7.35	7.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Loam	NA	0	NA	"South Potters"	NA	NA	103090000021000	103090000021000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/16/17	2017	740	PM	NA	9	11	NA	NA	3	12	NA	235	NA	Y	Y	N	Y	NA	Female	NA	181	154	167.14	111.28	155.27	92.45	NA	NA	4.7	9.8	NA	NA	NA	NA	NA	7846	"6/18/17"	TRUE	NA	NA	7.52	6.55	7.26	7.04	8.01	7.33	7.58	7.43	7.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Wound on neck; small divet in between gular; small chip R humoral and one bridge scute on both sides"		NA	NA	NA	NA	NA	FALSE	NA	Loam	NA	0	NA	"South Potters"	NA	NA	109110000031200	109110000031200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/16/17	2017	749	PM	NA	3	12	NA	NA	3	12	NA	236	NA	N	Y	N	N	NA	Female	NA	NA	NA	161.76	NA	153.37	NA	NA	NA	5.6	9.4	NA	NA	NA	NA	NA	7795	"6/18/17"	TRUE	NA	NA	7.53	7.78	7.77	7.76	7.49	7.97	7.31	7.4	7.81	7.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	98	1	NA	"South Potters"	NA	NA	103120000031200	103120000031200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/16/17	2017	751	PM	NA	1	2	NA	NA	9	NA	NA	237	NA	N	Y	N	N	NA	Female	NA	NA	NA	176.95	NA	161.27	NA	NA	NA	3.6	8.4	NA	NA	NA	NA	NA	7737	"6/18/17"	TRUE	NA	NA	7.77	7.48	7.74	7.42	7.35	7.42	7.48	7.15	6	7.39	6.3	7.81	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Loam	NA	0	NA	"South Potters"	NA	NA	101020000090000	101020000090000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/17/17	2017	746	PM	NA	1	11	12	NA	12	NA	NA	238	NA	N	Y	N	N	NA	Female	NA	NA	NA	160.56	NA	150.65	NA	NA	NA	2.5	7.2	NA	NA	NA	NA	NA	7736	"6/19/17"	TRUE	NA	NA	7.96	8.17	7.83	7.93	7.49	7.99	7.36	7.28	7.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"5 L costals; 4th costal split in two"	"2nd clutch; ont top of musk rat den"	NA	NA	NA	NA	NA	FALSE	NA	Loam	57	18	NA	"South Potters"	NA	NA	101111200120000	101111200120000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/17/17	2017	845	AM	NA	2	12	NA	NA	2	10	NA	239	NA	Y	Y	N	N	NA	Female	NA	165	151	155.54	121.26	151.11	102.14	NA	NA	4.7	8.5	NA	NA	NA	NA	NA	7749	"6/18/17"	TRUE	NA	NA	6.06	6.27	6.17	5.92	6.06	6.1	5.93	5.99	6.01	6.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	8	"Looks like grown out juv drill marks; filed out marks; does not match any mom or juvenile files; might have been juv 2-2, 10 with a natural chipped 12 marked"		NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	50	60	NA	"South Potters"	NA	NA	102120000021000	102000000021000	0	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	0
NA	6/17/17	2017	1137	AM	NA	8	11	NA	NA	10	NA	NA	240	NA	Y	Y	N	Y	NA	Female	NA	180	151	163.68	115.29	153.18	95.84	NA	NA	6.1	9.3	NA	NA	NA	NA	NA	7781	"6/20/17"	TRUE	NA	NA	7.94	7.48	6.85	7.4	7.04	7.56	7.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	LoamSand	282	8	NA	"South Potters"	NA	NA	108110000100000	108110000100000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/17/17	2017	325	PM	NA	2	8	10	NA	11	NA	NA	241	NA	N	Y	N	N	NA	Female	NA	NA	NA	167.11	NA	156.08	NA	NA	NA	4.7	7.5	NA	NA	NA	NA	NA	7784	"6/18/17"	TRUE	NA	NA	5.11	6.1	6.33	5.54	6.3	6.86	6.37	5.99	5.93	NA	6.09	5.58	6.32	6.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	168	5	NA	"South Potters"	NA	NA	102081000110000	102081000110000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/17/17	2017	412	PM	NA	8	12	NA	NA	2	9	NA	242	NA	N	Y	N	N	NA	Female	NA	NA	NA	127.2	NA	151.81	NA	NA	NA	4	9.3	NA	NA	NA	NA	NA	7763	"6/18/17"	TRUE	NA	NA	7.98	8.19	7.26	8	7.58	8.1	7.91	7.63	7.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Dents around 1st vert."	"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	NA	0	NA	"South Potters"	NA	NA	108120000020900	108120000020900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/17/17	2017	508	PM	NA	9	11	NA	NA	2	10	NA	243	NA	N	Y	N	N	NA	Female	NA	NA	NA	164.04	NA	152.6	NA	NA	NA	4.5	8.3	NA	NA	NA	NA	NA	7831	"6/18/17"	TRUE	NA	NA	7.87	7.62	8.9	7.44	6.7	8.48	7.84	7.81	7.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Loam	331	3	NA	"South Potters"	NA	NA	109110000021000	109110000021000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/17/17	2017	507	PM	NA	8	12	NA	NA	9	11	NA	244	NA	N	Y	N	N	NA	Female	NA	NA	NA	160.75	NA	148.07	NA	NA	NA	6.2	9.7	NA	NA	NA	NA	NA	7855	"6/18/17"	TRUE	NA	NA	NA	9.31	8.29	8.31	8.5	8.56	8.7	8.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Refiled 12th mark, 12th mark of- center to left"		NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	91	5	NA	"South Potters"	NA	NA	108120000091100	108120000091100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/17/17	2017	517	PM	NA	12	NA	NA	NA	9	12	NA	245	NA	N	Y	N	N	NA	Female	NA	NA	NA	166.1	NA	156.57	NA	NA	NA	6.7	8.3	NA	NA	NA	NA	NA	7735	"6/19/17"	TRUE	NA	NA	7.06	7.08	7.18	6.54	6.65	6.82	6.49	6.53	7.19	7.31	6.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	"Scarring on chin"	"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	49	9	NA	"South Potters"	NA	NA	112000000091200	112000000091200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/17/17	2017	722	PM	NA	12	NA	NA	NA	8	11	NA	246	NA	N	Y	N	N	NA	Female	NA	NA	NA	162.3	NA	155.66	NA	NA	NA	3.6	9.1	NA	NA	NA	NA	NA	7832	"6/18/17"	TRUE	NA	NA	6.72	6.7	6.47	6.78	6.67	6.54	6.23	6.74	6.68	6.86	6.51	6.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"6 verts.; healed propeller damage to L4 marg.; healed damage to R2/3 marg."	"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	261	5	NA	"South Potters"	NA	NA	112000000081100	112000000081100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/17/17	2017	725	PM	NA	9	11	NA	NA	1	2	NA	247	NA	N	Y	N	N	NA	Female	NA	NA	NA	163.82	NA	152.77	NA	NA	NA	4.7	9.6	NA	NA	NA	NA	NA	7739	"6/20/17"	TRUE	NA	NA	7.6	6.87	7.41	7.26	7.25	5.84	7.45	7.33	6.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	"R2 marg. has damage"		NA	NA	NA	NA	NA	FALSE	NA	Loam	147	3	NA	"South Potters"	NA	NA	109110000010200	109110000010200	0	NA	NA	NA	NA	NA	12	NA	NA	NA	NA	0
NA	6/17/17	2017	740	PM	NA	8	NA	NA	NA	8	11	NA	248	NA	N	Y	N	N	NA	Female	NA	NA	NA	163.57	NA	154.27	NA	NA	NA	1.8	8.3	NA	NA	NA	NA	NA	7810	"6/20/17"	TRUE	NA	NA	9.33	8.63	8.5	8.25	8.43	8.41	8.31	8.02	8.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Loam	2	2	NA	"South Potters"	NA	NA	108000000081100	108000000081100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/17/17	2017	753	PM	NA	8	12	NA	NA	3	9	NA	249	NA	N	Y	N	N	NA	Female	NA	NA	NA	171.05	NA	158.95	NA	NA	NA	5.6	9.5	NA	NA	NA	NA	NA	7753	"6/18/17"	TRUE	NA	NA	7.33	7.1	8.08	7.14	6.91	6.85	7.48	7.21	7.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Refiled  12 and 8 marks"	"2nd clutcher"	NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	134	13	NA	"South Potters"	NA	NA	108120000030900	108120000030900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/17/17	2017	810	PM	NA	12	NA	NA	NA	1	11	NA	250	NA	N	Y	N	N	NA	Female	NA	NA	NA	168.82	NA	160.82	NA	NA	NA	3.7	5.9	NA	NA	NA	NA	NA	7787	"6/18/17"	TRUE	NA	NA	6.75	6.79	6.98	7.33	6.57	6.82	6.9	6.73	7.12	7.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Loam	59	70	NA	"South Potters"	NA	NA	112000000011100	112000000011100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/18/17	2017	753	PM	NA	1	8	12	NA	8	NA	NA	252	NA	N	Y	N	N	NA	Female	NA	NA	NA	153.35	NA	148.06	NA	NA	NA	6.7	8.3	NA	NA	NA	NA	NA	7720	"6/20/17"	TRUE	NA	NA	5.41	5.86	6.17	5.87	5.44	6.19	5.94	6.04	6.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	81	6	NA	"South Potters"	NA	NA	101081200080000	101081200080000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/18/17	2017	759	AM	NA	10	NA	NA	NA	1	8	NA	253	NA	N	Y	N	N	NA	Female	NA	NA	NA	171.92	NA	164.48	NA	NA	NA	5.4	10.5	NA	NA	NA	NA	NA	7843	"6/19/17"	TRUE	NA	NA	8.35	8.38	8.08	7.91	8.04	8.36	8.19	8.17	8.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Gravel	46	6	NA	"South Potters"	NA	NA	110000000010800	110000000010800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/18/17	2017	938	AM	NA	9	11	NA	NA	1	3	NA	254	NA	N	Y	N	N	NA	Female	NA	NA	NA	157.62	NA	146.72	NA	NA	NA	0.5	6	NA	NA	NA	NA	NA	7815	"6/19/17"	TRUE	NA	NA	8.5	8.32	8.68	8.11	8.16	8.11	8.01	8.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"L abdominal plastron- heal damage (large dent), R7 marg has dent, Re-filed"	"2nd clutch"	NA	NA	NA	NA	NA	FALSE	NA	Loam	46	18	NA		NA	NA	109110000010300	109110000010300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/18/17	2017	1000	AM	NA	2	3	12	NA	2	NA	NA	255	NA	N	Y	N	N	NA	Female	NA	NA	NA	151.54	NA	142.38	NA	NA	NA	5.5	9	NA	NA	NA	NA	NA	7740	"6/19/17"	TRUE	NA	NA	6.18	6.49	6.27	6.32	6.42	6.13	6.52	6.11	6.35	6.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Re-filed; enlarge eyes; bit of damage on L2 marg."		NA	NA	NA	NA	NA	FALSE	NA	Loam	331	4	NA	"South Potters"	NA	NA	102031200020000	102031200020000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/18/17	2017	1030	AM	NA	8	12	NA	NA	1	9	NA	256	NA	N	Y	N	N	NA	Female	NA	NA	NA	160.59	NA	154.18	NA	NA	NA	4.5	9	NA	NA	NA	NA	NA	7856	"6/19/17"	TRUE	NA	NA	6.3	7.27	7.27	7.28	7.33	7.26	6.75	6.57	6.52	6.87	6.4	6.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA		"3rd clutch"	NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	86	6	NA	"South Potters"	NA	NA	108120000010900	108120000010900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
